no,timestamp,teks,teks_casefold,teks_token,teks_stopword,teks_stemming,teks_final
4534,2017-12-02T01:24:25.000Z,Seharusnya tugas anggota DPR yang terhormat membuat Undang undang terlebih UU TIPIKOR agar ada efek jera dengan memperberat hukuman waduh kacau balau kalau begini DPR kita bila anggotanya seperti ini Apakah ini tidak melanggar Kode Etik MKD please deh follow up?,seharusnya tugas anggota dpr yang terhormat membuat undang undang terlebih uu tipikor agar ada efek jera dengan memperberat hukuman waduh kacau balau kalau begini dpr kita bila anggotanya seperti ini apakah ini tidak melanggar kode etik mkd please deh follow up?,"['seharusnya', 'tugas', 'anggota', 'dpr', 'yang', 'terhormat', 'membuat', 'undang', 'undang', 'terlebih', 'uu', 'tipikor', 'agar', 'ada', 'efek', 'jera', 'dengan', 'memperberat', 'hukuman', 'waduh', 'kacau', 'balau', 'kalau', 'begini', 'dpr', 'kita', 'bila', 'anggotanya', 'seperti', 'ini', 'apakah', 'ini', 'tidak', 'melanggar', 'kode', 'etik', 'mkd', 'please', 'deh', 'follow', 'up', '?']","['tugas', 'anggota', 'dpr', 'terhormat', 'undang', 'undang', 'uu', 'tipikor', 'efek', 'jera', 'memperberat', 'hukuman', 'kacau', 'balau', 'dpr', 'anggotanya', 'melanggar', 'kode', 'etik', 'mkd', 'please', 'deh', 'follow', 'up', '?']","['tugas', 'anggota', 'dpr', 'hormat', 'undang', 'undang', 'uu', 'tipikor', 'efek', 'jera', 'berat', 'hukum', 'kacau', 'balau', 'dpr', 'anggota', 'langgar', 'kode', 'etik', 'mkd', 'please', 'deh', 'follow', 'up', '']",tugas anggota dpr hormat undang undang uu tipikor efek jera berat hukum kacau balau dpr anggota langgar kode etik mkd please deh follow up 
4535,2017-12-01T14:51:43.000Z,Apakah rakyat dapat mencabut mandat nya terhadap wakil rakyat di DPR? Dibutuhkan sebuah peraturan setingkat Undang Undang untuk mengatur itu,apakah rakyat dapat mencabut mandat nya terhadap wakil rakyat di dpr? dibutuhkan sebuah peraturan setingkat undang undang untuk mengatur itu,"['apakah', 'rakyat', 'dapat', 'mencabut', 'mandat', 'nya', 'terhadap', 'wakil', 'rakyat', 'di', 'dpr', '?', 'dibutuhkan', 'sebuah', 'peraturan', 'setingkat', 'undang', 'undang', 'untuk', 'mengatur', 'itu']","['rakyat', 'mencabut', 'mandat', 'wakil', 'rakyat', 'dpr', '?', 'dibutuhkan', 'peraturan', 'setingkat', 'undang', 'undang', 'mengatur']","['rakyat', 'cabut', 'mandat', 'wakil', 'rakyat', 'dpr', '', 'butuh', 'atur', 'tingkat', 'undang', 'undang', 'atur']",rakyat cabut mandat wakil rakyat dpr  butuh atur tingkat undang undang atur
4536,2017-12-01T03:11:54.000Z,ASO Darurat Digital Terbitkan PERPPU Penyiaran,aso darurat digital terbitkan perppu penyiaran,"['aso', 'darurat', 'digital', 'terbitkan', 'perppu', 'penyiaran']","['aso', 'darurat', 'digital', 'terbitkan', 'perppu', 'penyiaran']","['aso', 'darurat', 'digital', 'terbit', 'perppu', 'siar']",aso darurat digital terbit perppu siar
4537,2017-12-01T03:04:39.000Z,ASO Analog Switch Off Terbitkan PERPPU Penyiaran,aso analog switch off terbitkan perppu penyiaran,"['aso', 'analog', 'switch', 'off', 'terbitkan', 'perppu', 'penyiaran']","['aso', 'analog', 'switch', 'off', 'terbitkan', 'perppu', 'penyiaran']","['aso', 'analog', 'switch', 'off', 'terbit', 'perppu', 'siar']",aso analog switch off terbit perppu siar
4538,2017-11-30T21:56:16.000Z,Ini potret lain susahnya pengesahan APBD ditangan finishing wakil rakyat,ini potret lain susahnya pengesahan apbd ditangan finishing wakil rakyat,"['ini', 'potret', 'lain', 'susahnya', 'pengesahan', 'apbd', 'ditangan', 'finishing', 'wakil', 'rakyat']","['potret', 'susahnya', 'pengesahan', 'apbd', 'ditangan', 'finishing', 'wakil', 'rakyat']","['potret', 'susah', 'kesah', 'apbd', 'tang', 'finishing', 'wakil', 'rakyat']",potret susah kesah apbd tang finishing wakil rakyat
4539,2017-11-30T18:15:01.000Z,Pemprov Jambi Guyur DPRD Rp Miliar Buat Sahkan APBD,pemprov jambi guyur dprd rp miliar buat sahkan apbd,"['pemprov', 'jambi', 'guyur', 'dprd', 'rp', 'miliar', 'buat', 'sahkan', 'apbd']","['pemprov', 'jambi', 'guyur', 'dprd', 'rp', 'miliar', 'sahkan', 'apbd']","['pemprov', 'jambi', 'guyur', 'dprd', 'rp', 'miliar', 'sahkan', 'apbd']",pemprov jambi guyur dprd rp miliar sahkan apbd
4540,2017-11-30T14:57:36.000Z,Sutrisno Kritik Ketua DPRD Sumut Soal Pengesahan KUA PPAS Sumut,sutrisno kritik ketua dprd sumut soal pengesahan kua ppas sumut,"['sutrisno', 'kritik', 'ketua', 'dprd', 'sumut', 'soal', 'pengesahan', 'kua', 'ppas', 'sumut']","['sutrisno', 'kritik', 'ketua', 'dprd', 'sumut', 'pengesahan', 'kua', 'ppas', 'sumut']","['sutrisno', 'kritik', 'ketua', 'dprd', 'sumut', 'kesah', 'kua', 'ppas', 'sumut']",sutrisno kritik ketua dprd sumut kesah kua ppas sumut
4541,2017-11-30T14:16:50.000Z,Anggota DPR Mesir sebut cadar adalah tradisi asli Yahudi bukan Islam Mesir mulai mengeluarkan beberapa kebijakan utk menghambat peningkatan wanita bercadar,anggota dpr mesir sebut cadar adalah tradisi asli yahudi bukan islam mesir mulai mengeluarkan beberapa kebijakan utk menghambat peningkatan wanita bercadar,"['anggota', 'dpr', 'mesir', 'sebut', 'cadar', 'adalah', 'tradisi', 'asli', 'yahudi', 'bukan', 'islam', 'mesir', 'mulai', 'mengeluarkan', 'beberapa', 'kebijakan', 'utk', 'menghambat', 'peningkatan', 'wanita', 'bercadar']","['anggota', 'dpr', 'mesir', 'cadar', 'tradisi', 'asli', 'yahudi', 'islam', 'mesir', 'mengeluarkan', 'kebijakan', 'menghambat', 'peningkatan', 'wanita', 'bercadar']","['anggota', 'dpr', 'mesir', 'cadar', 'tradisi', 'asli', 'yahudi', 'islam', 'mesir', 'keluar', 'bijak', 'hambat', 'tingkat', 'wanita', 'cadar']",anggota dpr mesir cadar tradisi asli yahudi islam mesir keluar bijak hambat tingkat wanita cadar
4542,2017-11-29T14:26:13.000Z,Panitia Kerja DPR RI Uji Publik RUU Kepalangmerahan di PMI Jateng,panitia kerja dpr ri uji publik ruu kepalangmerahan di pmi jateng,"['panitia', 'kerja', 'dpr', 'ri', 'uji', 'publik', 'ruu', 'kepalangmerahan', 'di', 'pmi', 'jateng']","['panitia', 'kerja', 'dpr', 'ri', 'uji', 'publik', 'ruu', 'kepalangmerahan', 'pmi', 'jateng']","['panitia', 'kerja', 'dpr', 'ri', 'uji', 'publik', 'ruu', 'kepalangmerahan', 'pmi', 'jateng']",panitia kerja dpr ri uji publik ruu kepalangmerahan pmi jateng
4543,2017-11-29T12:11:20.000Z,Sebab sampai sekarang pemerintah Kemenkeu belum mengajukan naskah akademik dan draft RUU penilai ke DPR RI Komisi XI,sebab sampai sekarang pemerintah kemenkeu belum mengajukan naskah akademik dan draft ruu penilai ke dpr ri komisi xi,"['sebab', 'sampai', 'sekarang', 'pemerintah', 'kemenkeu', 'belum', 'mengajukan', 'naskah', 'akademik', 'dan', 'draft', 'ruu', 'penilai', 'ke', 'dpr', 'ri', 'komisi', 'xi']","['pemerintah', 'kemenkeu', 'mengajukan', 'naskah', 'akademik', 'draft', 'ruu', 'penilai', 'dpr', 'ri', 'komisi', 'xi']","['perintah', 'kemenkeu', 'aju', 'naskah', 'akademik', 'draft', 'ruu', 'nilai', 'dpr', 'ri', 'komisi', 'xi']",perintah kemenkeu aju naskah akademik draft ruu nilai dpr ri komisi xi
4544,2017-11-29T12:10:00.000Z,Anggota DPR Fraksi PAN Menerima Aduan pengusaha terumbu karang terkait kebijakan Menteri Susi,anggota dpr fraksi pan menerima aduan pengusaha terumbu karang terkait kebijakan menteri susi,"['anggota', 'dpr', 'fraksi', 'pan', 'menerima', 'aduan', 'pengusaha', 'terumbu', 'karang', 'terkait', 'kebijakan', 'menteri', 'susi']","['anggota', 'dpr', 'fraksi', 'pan', 'menerima', 'aduan', 'pengusaha', 'terumbu', 'karang', 'terkait', 'kebijakan', 'menteri', 'susi']","['anggota', 'dpr', 'fraksi', 'pan', 'terima', 'adu', 'usaha', 'terumbu', 'karang', 'kait', 'bijak', 'menteri', 'sus']",anggota dpr fraksi pan terima adu usaha terumbu karang kait bijak menteri sus
4545,2017-11-29T08:53:56.000Z,Betul orang jawa bersatu merampok pemerintahan pusat indonesia Buktinya yaitu saya tidak diberi penghargaan Dipasal undang undang no tahun tentang kepemudaan bahwa presiden r i memberi penghargaan kepada orang berprestasi,betul orang jawa bersatu merampok pemerintahan pusat indonesia buktinya yaitu saya tidak diberi penghargaan dipasal undang undang no tahun tentang kepemudaan bahwa presiden r i memberi penghargaan kepada orang berprestasi,"['betul', 'orang', 'jawa', 'bersatu', 'merampok', 'pemerintahan', 'pusat', 'indonesia', 'buktinya', 'yaitu', 'saya', 'tidak', 'diberi', 'penghargaan', 'dipasal', 'undang', 'undang', 'no', 'tahun', 'tentang', 'kepemudaan', 'bahwa', 'presiden', 'r', 'i', 'memberi', 'penghargaan', 'kepada', 'orang', 'berprestasi']","['orang', 'jawa', 'bersatu', 'merampok', 'pemerintahan', 'pusat', 'indonesia', 'buktinya', 'penghargaan', 'dipasal', 'undang', 'undang', 'no', 'kepemudaan', 'presiden', 'r', 'i', 'penghargaan', 'orang', 'berprestasi']","['orang', 'jawa', 'satu', 'rampok', 'perintah', 'pusat', 'indonesia', 'bukti', 'harga', 'pasal', 'undang', 'undang', 'no', 'pemuda', 'presiden', 'r', 'i', 'harga', 'orang', 'prestasi']",orang jawa satu rampok perintah pusat indonesia bukti harga pasal undang undang no pemuda presiden r i harga orang prestasi
4546,2017-11-29T08:22:13.000Z,Wakil ketua Badan Kerjasama Antar Parlemen DPR RI Rofi Munawar beberapa hari lalu memperingatkan,wakil ketua badan kerjasama antar parlemen dpr ri rofi munawar beberapa hari lalu memperingatkan,"['wakil', 'ketua', 'badan', 'kerjasama', 'antar', 'parlemen', 'dpr', 'ri', 'rofi', 'munawar', 'beberapa', 'hari', 'lalu', 'memperingatkan']","['wakil', 'ketua', 'badan', 'kerjasama', 'parlemen', 'dpr', 'ri', 'rofi', 'munawar', 'memperingatkan']","['wakil', 'ketua', 'badan', 'kerjasama', 'parlemen', 'dpr', 'ri', 'rofi', 'munawar', 'ingat']",wakil ketua badan kerjasama parlemen dpr ri rofi munawar ingat
4547,2017-11-29T07:35:07.000Z,Penyempurnaan RUU Serah Simpan Karya Cetak Karya Rekam Karya Elektronik diharapkan makin meningkatkan kesadaran masyarakat tentang arti penting serah simpan karya anak anak bangsa Ini mendukung perwujudan koleksi nasional akan karya karya penting berharga KomisiX,penyempurnaan ruu serah simpan karya cetak karya rekam karya elektronik diharapkan makin meningkatkan kesadaran masyarakat tentang arti penting serah simpan karya anak anak bangsa ini mendukung perwujudan koleksi nasional akan karya karya penting berharga komisix,"['penyempurnaan', 'ruu', 'serah', 'simpan', 'karya', 'cetak', 'karya', 'rekam', 'karya', 'elektronik', 'diharapkan', 'makin', 'meningkatkan', 'kesadaran', 'masyarakat', 'tentang', 'arti', 'penting', 'serah', 'simpan', 'karya', 'anak', 'anak', 'bangsa', 'ini', 'mendukung', 'perwujudan', 'koleksi', 'nasional', 'akan', 'karya', 'karya', 'penting', 'berharga', 'komisix']","['penyempurnaan', 'ruu', 'serah', 'simpan', 'karya', 'cetak', 'karya', 'rekam', 'karya', 'elektronik', 'diharapkan', 'meningkatkan', 'kesadaran', 'masyarakat', 'arti', 'serah', 'simpan', 'karya', 'anak', 'anak', 'bangsa', 'mendukung', 'perwujudan', 'koleksi', 'nasional', 'karya', 'karya', 'berharga', 'komisix']","['sempurna', 'ruu', 'serah', 'simpan', 'karya', 'cetak', 'karya', 'rekam', 'karya', 'elektronik', 'harap', 'tingkat', 'sadar', 'masyarakat', 'arti', 'serah', 'simpan', 'karya', 'anak', 'anak', 'bangsa', 'dukung', 'wujud', 'koleksi', 'nasional', 'karya', 'karya', 'harga', 'komisix']",sempurna ruu serah simpan karya cetak karya rekam karya elektronik harap tingkat sadar masyarakat arti serah simpan karya anak anak bangsa dukung wujud koleksi nasional karya karya harga komisix
4548,2017-11-28T14:50:58.000Z,Sentilan Jokowi Dulu UU di Indonesia Banyak Titipan titipan Presiden Jokowi menyebutkan Undang undang UU yang lahir dari tangan Dewan Perwakilan Rakyat DPR dulu banyak titipan dari pihak pihak tertentu,sentilan jokowi dulu uu di indonesia banyak titipan titipan presiden jokowi menyebutkan undang undang uu yang lahir dari tangan dewan perwakilan rakyat dpr dulu banyak titipan dari pihak pihak tertentu,"['sentilan', 'jokowi', 'dulu', 'uu', 'di', 'indonesia', 'banyak', 'titipan', 'titipan', 'presiden', 'jokowi', 'menyebutkan', 'undang', 'undang', 'uu', 'yang', 'lahir', 'dari', 'tangan', 'dewan', 'perwakilan', 'rakyat', 'dpr', 'dulu', 'banyak', 'titipan', 'dari', 'pihak', 'pihak', 'tertentu']","['sentilan', 'jokowi', 'uu', 'indonesia', 'titipan', 'titipan', 'presiden', 'jokowi', 'undang', 'undang', 'uu', 'lahir', 'tangan', 'dewan', 'perwakilan', 'rakyat', 'dpr', 'titipan']","['sentil', 'jokowi', 'uu', 'indonesia', 'titip', 'titip', 'presiden', 'jokowi', 'undang', 'undang', 'uu', 'lahir', 'tangan', 'dewan', 'wakil', 'rakyat', 'dpr', 'titip']",sentil jokowi uu indonesia titip titip presiden jokowi undang undang uu lahir tangan dewan wakil rakyat dpr titip
4549,2017-11-28T13:41:14.000Z,Setuju dgn kebijakan dan Senator Ibu menuju DKI Jakarta yg lebih bermartabat,setuju dgn kebijakan dan senator ibu menuju dki jakarta yg lebih bermartabat,"['setuju', 'dgn', 'kebijakan', 'dan', 'senator', 'ibu', 'menuju', 'dki', 'jakarta', 'yg', 'lebih', 'bermartabat']","['setuju', 'dgn', 'kebijakan', 'senator', 'dki', 'jakarta', 'bermartabat']","['tuju', 'dgn', 'bijak', 'senator', 'dki', 'jakarta', 'martabat']",tuju dgn bijak senator dki jakarta martabat
4550,2017-11-28T09:44:05.000Z,Komisi I DPR Kritisi Kebijakan Registrasi Pelanggan Jasa Telekomunikasi,komisi i dpr kritisi kebijakan registrasi pelanggan jasa telekomunikasi,"['komisi', 'i', 'dpr', 'kritisi', 'kebijakan', 'registrasi', 'pelanggan', 'jasa', 'telekomunikasi']","['komisi', 'i', 'dpr', 'kritisi', 'kebijakan', 'registrasi', 'pelanggan', 'jasa', 'telekomunikasi']","['komisi', 'i', 'dpr', 'kritisi', 'bijak', 'registrasi', 'langgan', 'jasa', 'telekomunikasi']",komisi i dpr kritisi bijak registrasi langgan jasa telekomunikasi
4551,2017-11-28T09:30:19.000Z,Berita Terkini Ada Greget di PMI Jateng Komisi IX DPR RI Gali Masukan tentang RUU Palang Merah,berita terkini ada greget di pmi jateng komisi ix dpr ri gali masukan tentang ruu palang merah,"['berita', 'terkini', 'ada', 'greget', 'di', 'pmi', 'jateng', 'komisi', 'ix', 'dpr', 'ri', 'gali', 'masukan', 'tentang', 'ruu', 'palang', 'merah']","['berita', 'terkini', 'greget', 'pmi', 'jateng', 'komisi', 'ix', 'dpr', 'ri', 'gali', 'masukan', 'ruu', 'palang', 'merah']","['berita', 'kini', 'greget', 'pmi', 'jateng', 'komisi', 'ix', 'dpr', 'ri', 'gali', 'masuk', 'ruu', 'palang', 'merah']",berita kini greget pmi jateng komisi ix dpr ri gali masuk ruu palang merah
4552,2017-11-28T09:08:59.000Z,Berita Terbaru Ada Greget di PMI Jateng Komisi IX DPR RI Gali Masukan tentang RUU,berita terbaru ada greget di pmi jateng komisi ix dpr ri gali masukan tentang ruu,"['berita', 'terbaru', 'ada', 'greget', 'di', 'pmi', 'jateng', 'komisi', 'ix', 'dpr', 'ri', 'gali', 'masukan', 'tentang', 'ruu']","['berita', 'terbaru', 'greget', 'pmi', 'jateng', 'komisi', 'ix', 'dpr', 'ri', 'gali', 'masukan', 'ruu']","['berita', 'baru', 'greget', 'pmi', 'jateng', 'komisi', 'ix', 'dpr', 'ri', 'gali', 'masuk', 'ruu']",berita baru greget pmi jateng komisi ix dpr ri gali masuk ruu
4553,2017-11-28T07:29:37.000Z,DUKUNG Betul tak ada pemasukan Negara Komisi I DPR akan Evaluasi Kebijakan Bebas Visa,dukung betul tak ada pemasukan negara komisi i dpr akan evaluasi kebijakan bebas visa,"['dukung', 'betul', 'tak', 'ada', 'pemasukan', 'negara', 'komisi', 'i', 'dpr', 'akan', 'evaluasi', 'kebijakan', 'bebas', 'visa']","['dukung', 'pemasukan', 'negara', 'komisi', 'i', 'dpr', 'evaluasi', 'kebijakan', 'bebas', 'visa']","['dukung', 'pasu', 'negara', 'komisi', 'i', 'dpr', 'evaluasi', 'bijak', 'bebas', 'visa']",dukung pasu negara komisi i dpr evaluasi bijak bebas visa
4554,2017-11-28T06:57:11.000Z,Kunjunga Kerja Spesifik Komisi IX DPR RI ke Provinsi Sumut Tentang Panja RUU Kepalangmerahan Selasa,kunjunga kerja spesifik komisi ix dpr ri ke provinsi sumut tentang panja ruu kepalangmerahan selasa,"['kunjunga', 'kerja', 'spesifik', 'komisi', 'ix', 'dpr', 'ri', 'ke', 'provinsi', 'sumut', 'tentang', 'panja', 'ruu', 'kepalangmerahan', 'selasa']","['kunjunga', 'kerja', 'spesifik', 'komisi', 'ix', 'dpr', 'ri', 'provinsi', 'sumut', 'panja', 'ruu', 'kepalangmerahan', 'selasa']","['kunjunga', 'kerja', 'spesifik', 'komisi', 'ix', 'dpr', 'ri', 'provinsi', 'sumut', 'panja', 'ruu', 'kepalangmerahan', 'selasa']",kunjunga kerja spesifik komisi ix dpr ri provinsi sumut panja ruu kepalangmerahan selasa
4555,2017-11-28T06:18:29.000Z,presiden menteri pejabat pemerintah pusat indonesia merampok pemerintahan indonesia karena saya tidak diberikan penghargaan pasal undang undang no tahun tentang kepemudaan,presiden menteri pejabat pemerintah pusat indonesia merampok pemerintahan indonesia karena saya tidak diberikan penghargaan pasal undang undang no tahun tentang kepemudaan,"['presiden', 'menteri', 'pejabat', 'pemerintah', 'pusat', 'indonesia', 'merampok', 'pemerintahan', 'indonesia', 'karena', 'saya', 'tidak', 'diberikan', 'penghargaan', 'pasal', 'undang', 'undang', 'no', 'tahun', 'tentang', 'kepemudaan']","['presiden', 'menteri', 'pejabat', 'pemerintah', 'pusat', 'indonesia', 'merampok', 'pemerintahan', 'indonesia', 'penghargaan', 'pasal', 'undang', 'undang', 'no', 'kepemudaan']","['presiden', 'menteri', 'jabat', 'perintah', 'pusat', 'indonesia', 'rampok', 'perintah', 'indonesia', 'harga', 'pasal', 'undang', 'undang', 'no', 'pemuda']",presiden menteri jabat perintah pusat indonesia rampok perintah indonesia harga pasal undang undang no pemuda
4556,2017-11-28T05:53:27.000Z,tugas MPR?DPR RI adalah melaksanakan undang undang iya benar pemerintah pusat indonesia serta orang jawa bersatu merampok pemerintahan indonesia saya tidak diberikan penghargaan berarti pemerintah pusat indonesia merampok pemerintahan indonesia,tugas mpr?dpr ri adalah melaksanakan undang undang iya benar pemerintah pusat indonesia serta orang jawa bersatu merampok pemerintahan indonesia saya tidak diberikan penghargaan berarti pemerintah pusat indonesia merampok pemerintahan indonesia,"['tugas', 'mpr', '?', 'dpr', 'ri', 'adalah', 'melaksanakan', 'undang', 'undang', 'iya', 'benar', 'pemerintah', 'pusat', 'indonesia', 'serta', 'orang', 'jawa', 'bersatu', 'merampok', 'pemerintahan', 'indonesia', 'saya', 'tidak', 'diberikan', 'penghargaan', 'berarti', 'pemerintah', 'pusat', 'indonesia', 'merampok', 'pemerintahan', 'indonesia']","['tugas', 'mpr', '?', 'dpr', 'ri', 'melaksanakan', 'undang', 'undang', 'iya', 'pemerintah', 'pusat', 'indonesia', 'orang', 'jawa', 'bersatu', 'merampok', 'pemerintahan', 'indonesia', 'penghargaan', 'pemerintah', 'pusat', 'indonesia', 'merampok', 'pemerintahan', 'indonesia']","['tugas', 'mpr', '', 'dpr', 'ri', 'laksana', 'undang', 'undang', 'iya', 'perintah', 'pusat', 'indonesia', 'orang', 'jawa', 'satu', 'rampok', 'perintah', 'indonesia', 'harga', 'perintah', 'pusat', 'indonesia', 'rampok', 'perintah', 'indonesia']",tugas mpr  dpr ri laksana undang undang iya perintah pusat indonesia orang jawa satu rampok perintah indonesia harga perintah pusat indonesia rampok perintah indonesia
4557,2017-11-28T03:41:19.000Z,Dialog Panja Komisi IX DPR RI untuk RUU Kepalangmerahan di PMI Jateng,dialog panja komisi ix dpr ri untuk ruu kepalangmerahan di pmi jateng,"['dialog', 'panja', 'komisi', 'ix', 'dpr', 'ri', 'untuk', 'ruu', 'kepalangmerahan', 'di', 'pmi', 'jateng']","['dialog', 'panja', 'komisi', 'ix', 'dpr', 'ri', 'ruu', 'kepalangmerahan', 'pmi', 'jateng']","['dialog', 'panja', 'komisi', 'ix', 'dpr', 'ri', 'ruu', 'kepalangmerahan', 'pmi', 'jateng']",dialog panja komisi ix dpr ri ruu kepalangmerahan pmi jateng
4558,2017-11-28T02:22:04.000Z,DPR akan Evaluasi Kebijakan Bebas Visa JAKARTA EDUNEWS ID Ketua Komisi I Dewan Perwakilan Rakyat DPR,dpr akan evaluasi kebijakan bebas visa jakarta edunews id ketua komisi i dewan perwakilan rakyat dpr,"['dpr', 'akan', 'evaluasi', 'kebijakan', 'bebas', 'visa', 'jakarta', 'edunews', 'id', 'ketua', 'komisi', 'i', 'dewan', 'perwakilan', 'rakyat', 'dpr']","['dpr', 'evaluasi', 'kebijakan', 'bebas', 'visa', 'jakarta', 'edunews', 'id', 'ketua', 'komisi', 'i', 'dewan', 'perwakilan', 'rakyat', 'dpr']","['dpr', 'evaluasi', 'bijak', 'bebas', 'visa', 'jakarta', 'edunews', 'id', 'ketua', 'komisi', 'i', 'dewan', 'wakil', 'rakyat', 'dpr']",dpr evaluasi bijak bebas visa jakarta edunews id ketua komisi i dewan wakil rakyat dpr
4559,2017-11-27T22:46:50.000Z,Analog Switch Off ASO kom,analog switch off aso kom,"['analog', 'switch', 'off', 'aso', 'kom']","['analog', 'switch', 'off', 'aso', 'kom']","['analog', 'switch', 'off', 'aso', 'kom']",analog switch off aso kom
4560,2017-11-27T22:42:51.000Z,Percepat Pembahasan dan Pengesahan RUU Penyiaran TV Digital Analog Switch Off ASO kom,percepat pembahasan dan pengesahan ruu penyiaran tv digital analog switch off aso kom,"['percepat', 'pembahasan', 'dan', 'pengesahan', 'ruu', 'penyiaran', 'tv', 'digital', 'analog', 'switch', 'off', 'aso', 'kom']","['percepat', 'pembahasan', 'pengesahan', 'ruu', 'penyiaran', 'tv', 'digital', 'analog', 'switch', 'off', 'aso', 'kom']","['cepat', 'bahas', 'kesah', 'ruu', 'siar', 'tv', 'digital', 'analog', 'switch', 'off', 'aso', 'kom']",cepat bahas kesah ruu siar tv digital analog switch off aso kom
4561,2017-11-27T21:58:01.000Z,Komisi I DPR akan Evaluasi Kebijakan Bebas Visa,komisi i dpr akan evaluasi kebijakan bebas visa,"['komisi', 'i', 'dpr', 'akan', 'evaluasi', 'kebijakan', 'bebas', 'visa']","['komisi', 'i', 'dpr', 'evaluasi', 'kebijakan', 'bebas', 'visa']","['komisi', 'i', 'dpr', 'evaluasi', 'bijak', 'bebas', 'visa']",komisi i dpr evaluasi bijak bebas visa
